system_equipment,equipment_description,equipment_code,equipment_level,parent_code,parent_level,type_travail,action_entity,date_declaration,date_fin,date_creation,cout_total,source
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-03-08,2023-06-01,2023-03-08,322.8089194,2023_CORRECTIF
B7272T0027,FARDELEUSE VARIOPAC PRO,B7272T0027,1,,,CORR,ELKS_UAP2,2023-03-08,2023-06-01,2023-03-09,21538.95916599199,2023_CORRECTIF
B7759T0019,CONVOYEUR MECANIQUE  GEBO,B7759T0019,1,,,CORR,LLK,2023-03-08,2023-04-08,2023-03-08,229.0,2023_CORRECTIF
B7759T8004,CONVOYEURS,B7759T8004,1,,,CORR,ELKS_UAP1,2023-03-08,2023-06-01,2023-03-09,3635.4318606666666,2023_CORRECTIF
B8602T0018,Chaudiére MIRA 5000 ECFERAL,B8602T0018,1,,,CORR,LLK,2023-03-08,,2023-03-08,427560.1723559946,2023_CORRECTIF
B9305T0002,ATELIER,B9305T0002,1,,,CORR,LLK,2023-03-08,2023-04-08,2023-03-08,440.0,2023_CORRECTIF
B9305T0002,ATELIER,B9305T0002,1,,,CORR,LLK,2023-03-08,2023-04-08,2023-03-08,798.5042258552836,2023_CORRECTIF
B3688T0015,GENERATEUR D 'AZOTE TORNADO N°3,B3688T0015,1,,,CORR,ELKS_DM_UT,2023-03-09,,2023-03-09,452482.4159306584,2023_CORRECTIF
B7202T8002,DECAISSEUSE,B7202T8002-J11,2,B7202T8002,1.0,CORR,ELKS_UAP1,2023-03-09,2023-06-01,2023-03-10,833.2909672666667,2023_CORRECTIF
B7210T8004,LAVEUSE BOUTEILLES(SDA),B7210T8004,1,,,CORR,ELKS_UAP1,2023-03-09,2023-06-01,2023-03-09,482.8609589,2023_CORRECTIF
B7210T8004,LAVEUSE BOUTEILLES(SDA),B7210T8004,1,,,CORR,ELKS_UAP1,2023-03-09,2023-06-01,2023-03-09,512.0113883046541,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-17,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-09,7178.851682057917,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-ALPREF-BA,3,B7214T0008-ALPREF,2.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-13,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-TRANSF-TP,3,B7214T0008-TRANSF,2.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-09,0.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF-RA,3,B7214T0010-ALPREF,2.0,CORR,LLK,2023-03-09,2023-03-09,2023-03-09,326.6666666666667,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002,1,,,CORR,ELKS_UAP2,2023-03-09,2023-06-01,2023-03-09,164.43003201514054,2023_CORRECTIF
B7252T0034,ETIQUETEUSE,B7252T0034,1,,,CORR,ELKS_UAP2,2023-03-09,2023-06-01,2023-03-09,59.52702936,2023_CORRECTIF
B7254T0126,DATEUSE,B7254T0126-EXTRAC,2,B7254T0126,1.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-09,72464.2478858802,2023_CORRECTIF
B7272T0015,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0015-ENTRAI-NA,3,B7272T0015-ENTRAI,2.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-09,466.95,2023_CORRECTIF
B7272T0016,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0016-ENTPRO-RB,3,B7272T0016-ENTPRO,2.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-09,140.085,2023_CORRECTIF
B7284T0027,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0027-GRPROD-TP,3,B7284T0027-GRPROD,2.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-09,0.0,2023_CORRECTIF
B7752T0052,TRANSPORTEUR A BANDE        TB9C,B7752T0052,1,,,CORR,BSL,2023-03-09,2023-03-09,2023-03-09,7663.072516997262,2023_CORRECTIF
B8607T0011,SKID EAU CHAUD T85°,B8607T0011,1,,,CORR,ELKS_DM_UT,2023-03-09,2023-06-01,2023-03-09,183551.6,2023_CORRECTIF
B8702T0002,FORAGE,B8702T0002,1,,,CORR,LLK,2023-03-09,2023-04-08,2023-03-10,458.0,2023_CORRECTIF
BS1-CONSOMMABLE,FOURNITURES DIVERSES,BS1-CONSOMMABLE,1,,,CORR,BS1,2023-03-09,2023-03-09,2023-03-09,1110.0,2023_CORRECTIF
LLK-AC-1850D,Compresseur 40 bars TEMPO 1850 D,LLK-AC-1850D-ETACOM,2,LLK-AC-1850D,1.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-09,420.0,2023_CORRECTIF
LLK-AC-1850D,Compresseur 40 bars TEMPO 1850 D,LLK-AC-1850D-ETACOM,2,LLK-AC-1850D,1.0,CORR,LLK,2023-03-09,2023-04-08,2023-03-10,797.6833333333333,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007,1,,,CORR,LLK,2023-03-10,2023-04-08,2023-03-11,18.666666666666668,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-08,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-12,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008,1,,,CORR,LLK,2023-03-10,2023-04-08,2023-03-11,23.333333333333332,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS-01,4,B7214T0010-RS-PS,3.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-10,0.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010,1,,,CORR,LLK,2023-03-10,2023-04-08,2023-03-11,9.333333333333334,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ,2,B7252T0021,1.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-11,3011.2183333333332,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ,2,B7252T0021,1.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-10,316.5,2023_CORRECTIF
B7272T0015,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0015-ENTRAI-NA,3,B7272T0015-ENTRAI,2.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-10,560.34,2023_CORRECTIF
B7272T0015,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0015-ENTRAI-NA,3,B7272T0015-ENTRAI,2.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-10,791.25,2023_CORRECTIF
B7272T0017,FARDELEUSE L3,B7272T0017-ENTRAI-NA,3,B7272T0017-ENTRAI,2.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-10,140.085,2023_CORRECTIF
B7274T0001,POSEUSE DE POIGNEE M.E.T.E TWIN PACKS,B7274T0001,1,,,CORR,LLK,2023-03-10,2023-04-08,2023-03-10,93.44666666666667,2023_CORRECTIF
B7274T0002,POSEUSE DE POIGNEE M.E.T.E TWIN PACKS,B7274T0002-APLPOI-DA,3,B7274T0002-APLPOI,2.0,CORR,LLK,2023-03-10,2023-04-08,2023-03-10,140.085,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008,1,,,CORR,LLK,2023-03-11,2023-04-08,2023-03-11,88.25,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR-CT,3,B7214T0008-FOURIR,2.0,CORR,LLK,2023-03-11,2023-04-08,2023-03-12,802.6666666666666,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010,1,,,CORR,LLK,2023-03-11,2023-04-08,2023-03-11,117.66666666666667,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011-BOUCHE-TV,3,B7216T0011-BOUCHEUSE,2.0,CORR,LLK,2023-03-11,2023-04-08,2023-03-11,513.3333333333334,2023_CORRECTIF
B7274T0001,POSEUSE DE POIGNEE M.E.T.E TWIN PACKS,B7274T0001,1,,,CORR,LLK,2023-03-11,2023-04-08,2023-03-11,233.475,2023_CORRECTIF
LLK-AC-2350B,Compresseur 40 bars TEMPO 2350 B,LLK-AC-2350B-ARMELE,2,LLK-AC-2350B,1.0,CORR,LLK,2023-03-11,2023-04-08,2023-03-11,171652.3282988845,2023_CORRECTIF
B3616R0401,POMPE D ASPIRATION N°01,B3616R0401,1,,,CORR,ELKS_UAP1,2023-03-12,2023-06-01,2023-03-13,16092.186624929387,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR-MC,3,B7214T0008-FOURIR,2.0,CORR,LLK,2023-03-12,2023-04-08,2023-03-12,67173.6835100506,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-03-12,2023-06-01,2023-03-13,595.2702936,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011-REMPLI-TR,3,B7216T0011-REMPLI,2.0,CORR,LLK,2023-03-12,2023-04-08,2023-03-12,1400.85,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011-BOUCHE-TV,3,B7216T0011-BOUCHEUSE,2.0,CORR,LLK,2023-03-12,2023-04-08,2023-03-12,441.25,2023_CORRECTIF
B7216T0012,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0012-BOUCHE-TV,3,B7216T0012-BOUCHEUSE,2.0,CORR,LLK,2023-03-12,2023-04-08,2023-03-12,1785.2017857482942,2023_CORRECTIF
B7258T0013,INSPECTRICE METTLER-TOLEDO'RAYON X'(SDA),B7258T0013-S002,2,B7258T0013,1.0,CORR,ELKS_UAP2,2023-03-12,2023-06-01,2023-03-13,498.65960885,2023_CORRECTIF
B7260T8001,PASTEURISATEUR REFROIDI À TUNNEL(SDA),B7260T8001,1,,,CORR,ELKS_UAP1,2023-03-12,2023-06-01,2023-03-12,7086.339362787238,2023_CORRECTIF
B7272T0017,FARDELEUSE L3,B7272T0017-ARMELE-CE,3,B7272T0017-ARMELE,2.0,CORR,LLK,2023-03-12,,2023-03-13,140.0,2023_CORRECTIF
B7274T0001,POSEUSE DE POIGNEE M.E.T.E TWIN PACKS,B7274T0001-ENTRAI-EP,3,B7274T0001-ENTRAI,2.0,CORR,LLK,2023-03-12,2023-03-12,2023-03-12,195.2012859650327,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-03-12,2023-06-01,2023-03-12,6793.2175734,2023_CORRECTIF
B8713T8001,STATION D OSMOSE N°1(SDA),B8713T8001,1,,,CORR,ELKS_UAP1,2023-03-12,2023-06-01,2023-03-13,633.0309525,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-16,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-03-13,2023-04-08,2023-03-14,233.33333333333334,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-ALPREF-TE,3,B7214T0008-ALPREF,2.0,CORR,LLK,2023-03-13,2023-04-08,2023-03-13,2131.0433060890355,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-ALPREF-TE,3,B7214T0008-ALPREF,2.0,CORR,LLK,2023-03-13,2023-04-08,2023-03-13,211.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-FOURIR-CT,3,B7214T0010-FOURIR,2.0,CORR,LLK,2023-03-13,2023-04-08,2023-03-14,1121.36,2023_CORRECTIF
B7214T0013,SOUFFLEUSE,B7214T0013,1,,,CORR,ELKS_UAP2,2023-03-13,2023-06-01,2023-03-13,1121.7951948482987,2023_CORRECTIF
B7214T8001,SOUFFLEUSE SBO 20 5767,B7214T8001,1,,,CORR,ELKS_UAP1,2023-03-13,2023-06-01,2023-03-14,1835.3255883416666,2023_CORRECTIF
B7217T0002,SOUTIREUSE,B7217T0002-S004,2,B7217T0002,1.0,CORR,ELKS_UAP2,2023-03-13,2023-06-01,2023-03-13,148.8175734,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-03-13,2023-06-01,2023-03-15,322.8089194,2023_CORRECTIF
B7222T0006-J01,Remplisseuse semi automatique seau ASSILA,B7222T0006-J01,1,,,CORR,ELKS_UAP1,2023-03-13,2023-06-01,2023-03-14,4338.042299716667,2023_CORRECTIF
B7252T0021,ETIQUETEUSE OPERA 300 SACMI,B7252T0021-GRETIQ,2,B7252T0021,1.0,CORR,LLK,2023-03-13,2023-04-08,2023-03-13,70.0,2023_CORRECTIF
B7252T0022,ETIQUETEUSE OPERA 300 SACMI,B7252T0022-GRETIQ-CT,3,B7252T0022-GRETIQ,2.0,CORR,LLK,2023-03-13,2023-04-08,2023-03-13,107.33333333333333,2023_CORRECTIF
B7252T8003,ETIQUETEUSE DE BOUTEILLES  25 CL,B7252T8003,1,,,CORR,ELKS_UAP1,2023-03-13,2023-06-01,2023-03-15,807.0222985,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-ARMELE-AU,3,B7284T0029-ARMELE,2.0,CORR,LLK,2023-03-13,2023-04-08,2023-03-13,57.25,2023_CORRECTIF
B7759T8002,CONVOYEURS MECANIQUE GEBO,B7759T8002,1,,,CORR,ELKS_UAP1,2023-03-13,,2023-03-14,280.34,2023_CORRECTIF
LLK-AC-1850D,Compresseur 40 bars TEMPO 1850 D,LLK-AC-1850D,1,,,CORR,LLK,2023-03-13,2023-04-08,2023-03-14,648.8333333333334,2023_CORRECTIF
LLK-AC-2350B,Compresseur 40 bars TEMPO 2350 B,LLK-AC-2350B-ENTRAI,2,LLK-AC-2350B,1.0,CORR,LLK,2023-03-13,2023-03-13,2023-03-15,27891.243034546795,2023_CORRECTIF
B6574T0001,SECHEUR LINADRY,B6574T0001-S024,3,B6574T0001-S002,2.0,CORR,ELKS_UAP2,2023-03-14,2023-06-01,2023-03-20,639.2022214459009,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-11,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-14,140.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-11,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-15,294.1666666666667,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-08,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-15,117.66666666666667,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF-OD,3,B7214T0010-ALPREF,2.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-16,0.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF-RC,3,B7214T0010-ALPREF,2.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-15,529.5,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF-OD,3,B7214T0010-ALPREF,2.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-14,401.3333333333333,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011,1,,,CORR,LLK,2023-03-14,2023-04-08,2023-03-14,35552.53627449001,2023_CORRECTIF
B7216T8002,REMPLISSEUSE SF SELECT 140/15C,B7216T8002,1,,,CORR,ELKS_UAP1,2023-03-14,2023-06-01,2023-03-15,160.95365296666668,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-03-14,2023-06-01,2023-03-14,2201.370319633333,2023_CORRECTIF
B7223T0001,BOUCHEUSE UNIMAC-GHERRI(SDA),B7223T0001,1,,,CORR,ELKS_UAP2,2023-03-14,2023-06-01,2023-03-15,44.64527202,2023_CORRECTIF
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026-MAGPAL-EF,3,B7284T0026-MAGPAL,2.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-15,158.25,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-03-14,2023-06-01,2023-03-15,949.54642875,2023_CORRECTIF
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7286T0019-PCOIF,2,B7286T0019,1.0,CORR,LLK,2023-03-14,2023-03-14,2023-03-14,1282.889579664897,2023_CORRECTIF
B7759T0023,CONVOYEURS BOCALES,B7759T0023,1,,,CORR,ELKS_UAP2,2023-03-14,2023-06-01,2023-03-15,74.4087867,2023_CORRECTIF
B8602T0018,Chaudiére MIRA 5000 ECFERAL,B8602T0018,1,,,CORR,LLK,2023-03-14,2023-03-14,2023-03-14,515.6393890195018,2023_CORRECTIF
B8602T0018,Chaudiére MIRA 5000 ECFERAL,B8602T0018,1,,,CORR,LLK,2023-03-14,2023-03-14,2023-03-14,0.0,2023_CORRECTIF
LLK-AC-1850D,Compresseur 40 bars TEMPO 1850 D,LLK-AC-1850D,1,,,CORR,LLK,2023-03-14,2023-04-08,2023-03-14,248.08333333333334,2023_CORRECTIF
LLK-AC-2350B,Compresseur 40 bars TEMPO 2350 B,LLK-AC-2350B-ENTRAI,2,LLK-AC-2350B,1.0,CORR,LLK,2023-03-14,2023-04-08,2023-03-14,1371.0,2023_CORRECTIF
B6220T0001,VMC  A(SDA),B6220T0001,1,,,CORR,ELKS_UAP2,2023-03-15,2023-06-01,2023-03-15,107.99786535,2023_CORRECTIF
B6225T0003-S004,PREPARATION MOUTARDE,B7105T0095,3,B6225T0003-S041,2.0,CORR,ELKS_UAP2,2023-03-15,2023-06-01,2023-03-21,176.438816125,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-TRANSF,2,B7214T0007,1.0,CORR,LLK,2023-03-15,2023-04-08,2023-03-16,640.9,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-10,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-03-15,2023-04-08,2023-03-15,326.6666666666667,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-FOURIR-MC,3,B7214T0008-FOURIR,2.0,CORR,LLK,2023-03-15,2023-04-08,2023-03-16,23685.711051027698,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF-RA,3,B7214T0010-ALPREF,2.0,CORR,LLK,2023-03-15,2023-04-08,2023-03-16,186.66666666666666,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-RS-PS-01,4,B7214T0010-RS-PS,3.0,CORR,LLK,2023-03-15,2023-04-08,2023-03-16,140.0,2023_CORRECTIF
B7216T0011,REMPLISSEUSE Combi SF SELECT GL 90/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0011-BOUCHE-TV,3,B7216T0011-BOUCHEUSE,2.0,CORR,LLK,2023-03-15,2023-04-08,2023-03-15,4291.317669909319,2023_CORRECTIF
B7216T0013,REMPLISSEUSE Combi SF SELECT BV 140/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0013-BOUCHE-BU,3,B7216T0013-BOUCHEUSE,2.0,CORR,LLK,2023-03-15,2023-04-08,2023-03-15,205.33333333333334,2023_CORRECTIF
B7216T0013,REMPLISSEUSE Combi SF SELECT BV 140/15C SIDEL FILLING/BOUCHEUSE TOURELLE  T15 / 540 ZALKIN,B7216T0013,1,,,CORR,LLK,2023-03-15,2023-04-08,2023-03-15,70.0,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-03-15,2023-06-01,2023-03-15,224.75333333333333,2023_CORRECTIF
B7222T8003,ROBOT DE CONDIT - ENCAISSEUSE -,B7222T8003,1,,,CORR,ELKS_UAP1,2023-03-15,2023-06-01,2023-03-15,559.2972093333333,2023_CORRECTIF
B7223T0001,BOUCHEUSE UNIMAC-GHERRI(SDA),B7223T0001,1,,,CORR,ELKS_UAP2,2023-03-15,2023-06-01,2023-03-15,125423.00015055461,2023_CORRECTIF
B7252T0032,ETIQUETEUSE,B7252T0032,1,,,CORR,ELKS_UAP2,2023-03-15,2023-06-01,2023-03-15,124.0146445,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-03-15,2023-06-01,2023-03-15,1662.9327294956713,2023_CORRECTIF
B7284T8001,PALETTISEUR P432-SCARA,B7284T8001,1,,,CORR,ELKS_UAP1,2023-03-15,2023-06-01,2023-03-16,140.17,2023_CORRECTIF
B7286T0019,BANDEROLEUSE AVEC COURONNE TOURNANTE GENESIS FUTURA L1,B7286T0019,1,,,CORR,LLK,2023-03-15,2023-04-08,2023-03-15,93.33333333333333,2023_CORRECTIF
B7688R2000,CLIMATISATIONS,B7688R2000,1,,,CORR,BS1,2023-03-15,2023-03-16,2023-03-15,2449.5,2023_CORRECTIF
B7688R2000,CLIMATISATIONS,B7688R2000,1,,,CORR,BS1,2023-03-15,2023-03-15,2023-03-15,305.3333333333333,2023_CORRECTIF
B7759T0019,CONVOYEUR MECANIQUE  GEBO,B7759T0019-UNIFIL,2,B7759T0019,1.0,CORR,LLK,2023-03-15,2023-03-15,2023-03-15,588.3333333333334,2023_CORRECTIF
B7759T8002,CONVOYEURS MECANIQUE GEBO,B7759T8002,1,,,CORR,ELKS_UAP1,2023-03-15,2023-06-01,2023-03-15,22929.13211704509,2023_CORRECTIF
B7759T8002,CONVOYEURS MECANIQUE GEBO,B7759T8002,1,,,CORR,ELKS_UAP1,2023-03-15,2023-06-01,2023-03-15,1146.0420543333332,2023_CORRECTIF
B6220T0001,VMC  A(SDA),B6220T0001,1,,,CORR,ELKS_UAP2,2023-03-16,2023-06-01,2023-03-16,297.6351468,2023_CORRECTIF
B6220T0001,VMC  A(SDA),B6220T0001-S128,3,B6220T0001-S012,2.0,CORR,ELKS_UAP2,2023-03-16,2023-06-01,2023-03-16,577.9751468,2023_CORRECTIF
B7203T0001,DEPALETTISEUR,B7203T0001,1,,,CORR,ELKS_UAP2,2023-03-16,2023-06-01,2023-03-16,86.69627202,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-07,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,0.0,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-ARMELE-A1,3,B7214T0007-ARMELE,2.0,CORR,LLK,2023-03-16,,2023-03-16,5513.318548443949,2023_CORRECTIF
B7214T0007,SOUFFLEUSE SBO 20 SIDEL,B7214T0007-RS-PS-14,4,B7214T0007-RS-PS,3.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,0.0,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-RS-PS-05,4,B7214T0008-RS-PS,3.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,7178.851682057917,2023_CORRECTIF
B7214T0008,SOUFFLEUSE SBO 20 SIDEL,B7214T0008-ARMELE-A1,3,B7214T0008-ARMELE,2.0,CORR,LLK,2023-03-16,,2023-03-16,5531.985215110616,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF,2,B7214T0010,1.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,0.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-TRANSM-TR,3,B7214T0010-TRANSM,2.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,1882.6666666666667,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ARMELE-A1,3,B7214T0010-ARMELE,2.0,CORR,LLK,2023-03-16,,2023-03-16,5531.985215110616,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-ALPREF-OD,3,B7214T0010-ALPREF,2.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,140.0,2023_CORRECTIF
B7214T0010,SOUFFLEUSE SBO 20 SIDEL,B7214T0010-FOURIR-CT,3,B7214T0010-FOURIR,2.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,224.0,2023_CORRECTIF
B7217T0001,SOUTIREUSE,B7217T0001,1,,,CORR,ELKS_UAP2,2023-03-16,2023-06-01,2023-03-16,269134.0012704013,2023_CORRECTIF
B7220T8001,MONOBLOC,B7220T8001,1,,,CORR,ELKS_UAP1,2023-03-16,2023-06-01,2023-03-16,241.43047945,2023_CORRECTIF
B7222T8003,ROBOT DE CONDIT - ENCAISSEUSE -,B7222T8003,1,,,CORR,ELKS_UAP1,2023-03-16,2023-06-01,2023-03-16,3312.730212153176,2023_CORRECTIF
B7270T0200,SLEEVEUSE,B7270T0200,1,,,CORR,ELKS_UAP2,2023-03-16,2023-06-01,2023-03-16,124.0146445,2023_CORRECTIF
B7272T0015,FARDELEUSE TSM 4 SDI CERMEX-OC,B7272T0015-ENTRAI-TR,3,B7272T0015-ENTRAI,2.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,116.66666666666667,2023_CORRECTIF
B7272T0027,FARDELEUSE VARIOPAC PRO,B7272T0027,1,,,CORR,ELKS_UAP2,2023-03-16,2023-06-01,2023-03-16,86.69627202,2023_CORRECTIF
B7274T0001,POSEUSE DE POIGNEE M.E.T.E TWIN PACKS,B7274T0001-CIRPNE,2,B7274T0001,1.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,8903.888875252831,2023_CORRECTIF
B7274T0001,POSEUSE DE POIGNEE M.E.T.E TWIN PACKS,B7274T0001-APLPOI-DC,3,B7274T0001-APLPOI,2.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,70.0,2023_CORRECTIF
B7284T0026,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0026-GRPROD-PO,3,B7284T0026-GRPROD,2.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-17,0.0,2023_CORRECTIF
B7284T0029,PALETTISEUR P432-SCARA (P432-20) CERMEX,B7284T0029-PINTER-BI,3,B7284T0029-PINTER,2.0,CORR,LLK,2023-03-16,2023-04-08,2023-03-16,23030.5238948863,2023_CORRECTIF
