EREQ_CODE,EREQ_DESCRIPTION,EREQ_LEVEL,EREQ_PARENT_EQUIPMENT,EREQ_SYSTEM_EQUIPMENT,EREQ_CREATION_DATE,EREQ_EQUIPMENT_STATUS,EREQ_CATEGORY,EREQ_ENTITY,EREQ_ZONE,EREQ_COSTCENTRE
V_E2682C_2_BN,ELECTROVANNE D'INJECTION  D'AZOTE A L'ASPIRATION DE LA POMPE PE2682C_2,3,B7101R9999-055,B7101T0055,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_3_BN,ELECTROVANNE D'INJECTION  D'AZOTE A L'ASPIRATION DE LA POMPE PE2682C_3,3,B7101R9999-056,B7101T0056,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_4_BN,ELECTROVANNE D'INJECTION  D'AZOTE A L'ASPIRATION DE LA POMPE PE2682C_4,3,B7101R9999-057,B7101T0057,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_2_D1,ELECTROVANNE A L'ASPIRATION DE LA POMPE PE2682C_2,3,B7101R9999-055,B7101T0055,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_3_D1,ELECTROVANNE A L'ASPIRATION DE LA POMPE PE2682C_3,3,B7101R9999-056,B7101T0056,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_4_D1,ELECTROVANNE A L'ASPIRATION DE LA POMPE PE2682C_4,3,B7101R9999-057,B7101T0057,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_2_R,ELECTROVANNE DE RECIRCULATION VERS LE BAC E2682C_2,3,B7101R9999-055,B7101T0055,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_3_R,ELECTROVANNE DE RECIRCULATION VERS LE BAC E2682C_3,3,B7101R9999-056,B7101T0056,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
V_E2682C_4_R,ELECTROVANNE DE RECIRCULATION VERS LE BAC E2682C_4,3,B7101R9999-057,B7101T0057,2019-11-25,NORMAL,B4727,BRH,BRH-ISTOCK,HUILE-D-RAFH
FT_PE2682C_3,TRANSMETTEUR DE DEBIT AU REFOULEMENT DE LA POMPE PE2682C_3,3,B7101R9999-056,B7101T0056,2019-11-25,NORMAL,B8041,BRH,BRH-ISTOCK,HUILE-D-RAFH
FT_PE2682C_4,TRANSMETTEUR DE DEBIT AU REFOULEMENT DE LA POMPE PE2682C_4,3,B7101R9999-057,B7101T0057,2019-11-25,NORMAL,B8041,BRH,BRH-ISTOCK,HUILE-D-RAFH
ME2682C-2,AGITATEUR DU BAC E2682C-2,2,B7101T0055,B7101T0055,2019-11-25,NORMAL,B7103,BRH,BRH-ISTOCK,HUILE-D-RAFH
ME2682C-3,AGITATEUR DU BAC E2682C-3,2,B7101T0056,B7101T0056,2019-11-25,NORMAL,B7103,BRH,BRH-ISTOCK,HUILE-D-RAFH
B7258T0012-S021,GROUPE CELLULE PHTOELECTRIQUE,3,B7258T0012-S004,B7258T0012,2020-03-25,NORMAL,B7258,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7258T0012-S022,COMPOSANTS ELECTRIQUE,3,B7258T0012-S005,B7258T0012,2020-03-25,NORMAL,B4714,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7258T0012-S023,AUTOMATE,3,B7258T0012-S005,B7258T0012,2020-03-25,NORMAL,B3970,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7258T0012-S024,COMPOSANTS ELECTRIQUE,3,B7258T0012-S006,B7258T0012,2020-03-25,NORMAL,B4714,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7258T0012-S025,AUTOMATE,3,B7258T0012-S006,B7258T0012,2020-03-25,NORMAL,B3970,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7258T0012-S026,CLIMATISATION,3,B7258T0012-S006,B7258T0012,2020-03-25,NORMAL,B8677,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S100,MONTURE/SUPPORT/CADRE ,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S101,ARBRE D'ENTRAINEMENT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S102,GROUPE TRANSPORTEUR,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S103,FORMEUSE DE CARTONS,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S104,SUPPORT CPL,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S105,DISPOSITIF DE REGLAGE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S106,CADRE DE BASE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S107,POSTE DE PLIAGE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S108,GROUPE ARBRE D'ENTRAINEMENT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S109,ENTRAINEMENT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S111,GUIDE RECEPIANTS,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S112,ZONE DE TRANSFERT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B8657T0038-S001,ARMOIRE ELCTRIQUE CENTRALE DE CLIMATISATION,1,,B8657T0038-S001,2020-02-27,NORMAL,B8657,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8657T0038-S002,CIRCUIT  DIFFUSEUR D'AIR,1,,B8657T0038-S002,2020-02-27,NORMAL,B8658,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8657T0038-S003,CENTRALE DE TRAITEMENT D'AIR N°1(SDA),1,,B8657T0038-S003,2020-02-27,NORMAL,B8658,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8657T0038-S004,CENTRALE DE TRAITEMENT D'AIR N°2(SDA),1,,B8657T0038-S004,2020-02-27,NORMAL,B8658,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8657T0038-S005,CENTRALE DE TRAITEMENT D'AIR N°3(SDA),1,,B8657T0038-S005,2020-02-27,NORMAL,B8658,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8638T0055,GROUPE DE PRODUCTION EAU GLACE N°1,1,,B8638T0055,2020-02-27,NORMAL,B8638,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8638T0056,GROUPE DE PRODUCTION EAU GLACE N°2,1,,B8638T0056,2020-02-27,NORMAL,B8638,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8638T0055-S001,STATION DE POMPE1,1,,B8638T0055-S001,2020-02-27,NORMAL,B8639,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8638T0055-S002,STATION DE POMPE2,1,,B8638T0055-S002,2020-02-27,NORMAL,B8640,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8638T0057,CHILLER SOUFFLEUSE,1,,B8638T0057,2020-02-27,NORMAL,B8638,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8636T0051,TOUR DE REFROIDISSEMENT COMPRESSEUR ABC,1,,B8636T0051,2020-02-27,NORMAL,B8636,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8636T0052,TOUR DE REFROIDISSEMENT TUNNEL PASTEURISATEUR,1,,B8636T0052,2020-02-27,NORMAL,B8636,ELKS_DM_UT,ELKS_UT-FR,SAUCE-D-UTILITES
B8607T0012,SKID EAU CHAUD SANITAIRE,1,,B8607T0012,2020-02-27,NORMAL,B7207,ELKS_DM_UT,ELKS_UT-CH,SAUCE-D-UTILITES
B8607T0013,SKID EAU CHAUD T85°,1,,B8607T0013,2020-02-27,NORMAL,B7207,ELKS_DM_UT,ELKS_UT-CH,SAUCE-D-UTILITES
B8607T0014,SKID EAU FROIDE (MITIGE),1,,B8607T0014,2020-02-27,NORMAL,B7207,ELKS_UAP1,UAP1-BS-PE,JUS-D-UELKSR
B8607T0015,SKID EAU OSMOSE,1,,B8607T0015,2020-02-27,NORMAL,B7207,ELKS_UAP1,UAP1-BS-PE,JUS-D-UELKSR
B7203R0001-S011,SUPPORT POUR SYSTÈME DE DETECTION,3,B7203R0001-S001,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S012,ENTRAINEMENT,3,B7203R0001-S001,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
V_E2601_1_1_F1,ELECTROVANNE REMPLISSAGE DU E1382C1 VERS LE  BAC DE PREPARATION E2601-1/1,3,B7103R9999-309,B7103T0309,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_1_1_F2,ELECTROVANNE REMPLISSAGE DU E1382C2 VERS LE  BAC DE PREPARATION E2601-1/1,3,B7103R9999-309,B7103T0309,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_1_1_F3,ELECTROVANNE REMPLISSAGE DU E1382C3 VERS LE  BAC DE PREPARATION E2601-1/1,3,B7103R9999-309,B7103T0309,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_1_1_F4,ELECTROVANNE REMPLISSAGE DU E1382C4 VERS LE  BAC DE PREPARATION E2601-1/1,3,B7103R9999-309,B7103T0309,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_2_1_F1,ELECTROVANNE REMPLISSAGE DU E1382C1 VERS LE  BAC DE PREPARATION E2601-2/1,3,B7103R9999-310,B7103T0310,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_2_1_F2,ELECTROVANNE REMPLISSAGE DU E1382C2 VERS LE  BAC DE PREPARATION E2601-2/1,3,B7103R9999-310,B7103T0310,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_2_1_F3,ELECTROVANNE REMPLISSAGE DU E1382C3 VERS LE  BAC DE PREPARATION E2601-2/1,3,B7103R9999-310,B7103T0310,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_2_1_F4,ELECTROVANNE REMPLISSAGE DU E1382C4 VERS LE  BAC DE PREPARATION E2601-2/1,3,B7103R9999-310,B7103T0310,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
TT_E2601_1_1_HW,TRANSMETTEUR DE TEMPERATURE DU  BAC DE PREPARATION E2601-1/1,3,B7103R9999-309,B7103T0309,2019-11-25,NORMAL,B4666,BRH,BRH-IPREP,HUILE-D-RAFH
TT_E2601_2_1_HW,TRANSMETTEUR DE TEMPERATURE  DU  BAC DE PREPARATION E2601-2/1,3,B7103R9999-310,B7103T0310,2019-11-25,NORMAL,B4666,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_2_1_HW,ELECTROVANNE D'EAU CHAUDE VERS LE SERPENTIN  DU  BAC DE PREPARATION E2601-2/1,3,B7103R9999-310,B7103T0310,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_1_1_HW,ELECTROVANNE D'EAU CHAUDE VERS LE SERPENTIN  DU  BAC DE PREPARATION E2601-1/1,3,B7103R9999-309,B7103T0309,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_1_1_D,ELECTROVANNE DE SOUTIRAGE DU  BAC DE PREPARATION E2601-1/1,3,B7103R9999-309,B7103T0309,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_2_1_D,ELECTROVANNE DE SOUTIRAGE DU  BAC DE PREPARATION E2601-2/1,3,B7103R9999-310,B7103T0310,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
V_E2601_1_1_BN,ELECTROVANNE INJECTION AZOTE VERS L'ASPIRATION DE LA POMPE PE2601_1,3,B3623R0245-02,B7103T0309,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
TT_E2621A_1_1_1,TRANSMETTEUR DE TEMPERATURE  A LA SORTIE DE PE2601_1 VERS  L'ECHNAGEUR E2621A,3,B3529R9999-107,B3529T0107,2019-11-25,NORMAL,B4666,BRH,BRH-IPREP,HUILE-D-RAFH
ME2682C-4,AGITATEUR DU BAC E2682C-4,2,B7101T0057,B7101T0057,2019-11-25,NORMAL,B7103,BRH,BRH-ISTOCK,HUILE-D-RAFH
TT_E2682C_2,TRANSMETTEUR DE TEMPERATURE DU BAC E2682C-2,3,B7101R9999-055,B7101T0055,2019-11-25,NORMAL,B4667,BRH,BRH-ISTOCK,HUILE-D-RAFH
TT_E2682C_3,TRANSMETTEUR DE TEMPERATURE DU BAC E2682C-3,3,B7101R9999-056,B7101T0056,2019-11-25,NORMAL,B4667,BRH,BRH-ISTOCK,HUILE-D-RAFH
TT_E2682C_4,TRANSMETTEUR DE TEMPERATURE DU BAC E2682C-4,3,B7101R9999-057,B7101T0057,2019-11-25,NORMAL,B4667,BRH,BRH-ISTOCK,HUILE-D-RAFH
LAH_E2682C_2,TRANSMETTEUR DE NIVEAU HAUT DU BAC E2682C-2,3,B7101R9999-055,B7101T0055,2019-11-25,NORMAL,B4633,BRH,BRH-ISTOCK,HUILE-D-RAFH
LAH_E2682C_3,TRANSMETTEUR DE NIVEAU HAUT DU BAC E2682C-3,3,B7101R9999-056,B7101T0056,2019-11-25,NORMAL,B4633,BRH,BRH-ISTOCK,HUILE-D-RAFH
LAH_E2682C_4,TRANSMETTEUR DE NIVEAU HAUT DU BAC E2682C-4,3,B7101R9999-057,B7101T0057,2019-11-25,NORMAL,B4633,BRH,BRH-ISTOCK,HUILE-D-RAFH
LAL_E2682C_2,TRANSMETTEUR DE NIVEAU BAS DU BAC E2682C-2,3,B7101R9999-055,B7101T0055,2019-11-25,NORMAL,B4633,BRH,BRH-ISTOCK,HUILE-D-RAFH
LAL_E2682C_3,TRANSMETTEUR DE NIVEAU BAS DU BAC E2682C-3,3,B7101R9999-056,B7101T0056,2019-11-25,NORMAL,B4633,BRH,BRH-ISTOCK,HUILE-D-RAFH
LAL_E2682C_4,TRANSMETTEUR DE NIVEAU BAS DU BAC E2682C-4,3,B7101R9999-057,B7101T0057,2019-11-25,NORMAL,B4633,BRH,BRH-ISTOCK,HUILE-D-RAFH
BLS-19175,ACCESSOIRES DE LA CITERNE /19175,1,,BLS-19175,2019-12-18,NORMAL,B7634,BLS,ZZONE,SUCRE-D-SUCLIQ
B7252R8003,STATION AUTOCOL,2,B7252T0032,B7252T0032,2020-03-24,NORMAL,B7252,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7252R8004,STATION AUTOCOL,2,B7252T0032,B7252T0032,2020-03-24,NORMAL,B7252,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7258T0007-S001,COMPOSANTS ELECTRONIQUE,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B4399,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7258T0007-S002,DISPOSIIF DE SOUFFLAGE,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B7258,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7258T0007-S003,CONTRÔLE,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B7258,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7258T0007-S004,GÉNÉRATEUR DE SIGNAUX,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B7258,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7272T0028-S113,GROUPE DE PLAQUE DE TRANSFERT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S114,CHAINE DE FERMETURE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S115,GROUPE D'ENTRAINEMENTS,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S116,MONTURE/SUPPORT/CADRE ,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S117,GROUPE TUBES,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S118,GROUPE D'ARBRE D'ENTRAINEMENTS,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S119,GROUPE RAIL,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S120,GUIDE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S121,GROUPE SYSTÈME DE FERMETURES DE RABATS,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S122,CHAINE DE FERMETURE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S123,SUPPORT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S124,PALQLUE DE DISTRIBUTION,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S125,TOLLE DE GUIDAGE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S127,GROUPE D'ENTRAINEMENT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S128,GROUPE BUSE D'INJECTION,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S129,SYSTÈME DE FERMETURE ET DE RABTS,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S130,UNITE DE MISE EN FORME D'EMBALLAGE,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7272T0028-S131,UNITE DE CONDITIONNEMENT,3,B7272T0028-S002,B7272T0028,2020-03-25,NORMAL,B7272,ELKS_UAP2,UAP2-COPET,SAUCE-D-PET
B7203R0001-S013,SUPPORT,3,B7203R0001-S001,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S014,BUTEE,3,B7203R0001-S001,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S015,DISPOSITIF  DE POSE,3,B7203R0001-S001,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S016,TRANSPORTEUR A ROULEAUX,3,B7203R0001-S002,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S017,ENTRAINEMENT,3,B7203R0001-S002,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S018,SUPPORT,3,B7203R0001-S002,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S019,GROUPE PLATE-FORME,3,B7203R0001-S002,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S020,TRANSPORTEUR A ROULEAUX,3,B7203R0001-S003,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S021,ENTRAINEMENT,3,B7203R0001-S003,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S022,RAIL,3,B7203R0001-S003,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S023,TRANSPORTEUR A ROULEAUX,3,B7203R0001-S004,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S024,UNITE DE CONDITIONNEMENT,3,B7203R0001-S004,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S025,ENTRAINEMENT,3,B7203R0001-S004,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S026,UNITE DE LEVAGE POUR PALETTE,3,B7203R0001-S004,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S027,COMPOSANT PNEUMATIQUE,3,B7203R0001-S004,B7203R0001,2020-03-25,NORMAL,B7754,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S028,COMPOSANTS ELECTRIQUE,3,B7203R0001-S005,B7203R0001,2020-03-25,NORMAL,B4714,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S029,AUTOMATE,3,B7203R0001-S005,B7203R0001,2020-03-25,NORMAL,B3970,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7203R0001-S030,COMPOSANTS ELECTRIQUE,3,B7203R0001-S006,B7203R0001,2020-03-25,NORMAL,B4714,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
TT_E2621A_1_2,TRANSMETTEUR DE TEMPERATURE  A LA SORTIE DE L'ECHNAGEUR E2621A VERS E2682A-1,3,B3529R9999-107,B3529T0107,2019-11-25,NORMAL,B4666,BRH,BRH-IPREP,HUILE-D-RAFH
TT_E2621B_1_1,TRANSMETTEUR DE TEMPERATURE  A LA SORTIE DE L'ECHNAGEUR E2621A VERS L'ECHANGEUR E2621B,3,B3529R9999-106,B3529T0106,2019-11-25,NORMAL,B4666,BRH,BRH-IPREP,HUILE-D-RAFH
VR_PE2606_1,VANNE REGULATRICE AU REFOULEMENT DE LA PE2606_1,3,B3623R0245-01,B6595T0005,2019-11-25,NORMAL,B4727,BRH,BRH-IPREP,HUILE-D-RAFH
ELKS_UAP2-DIV-VEST,VESTIARES,1,,ELKS_UAP2-DIV-VEST,2020-02-26,NORMAL,B9717,ELKS_UAP2,UAP2-DIV,SAUCE-D-BAT&AUTRES
ELKS_UAP2-DIV-SAN,SANITIAIRES,1,,ELKS_UAP2-DIV-SAN,2020-02-26,NORMAL,B9717,ELKS_UAP2,UAP2-DIV,SAUCE-D-BAT&AUTRES
ELKS_UAP2-DIV-BUR,BUREAUX,1,,ELKS_UAP2-DIV-BUR,2020-02-26,NORMAL,B9717,ELKS_UAP2,UAP2-DIV,SAUCE-D-BAT&AUTRES
B6225T0003-S001,UNITE DE DESAERATION MOUTARDE,1,,B6225T0003-S001,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-MT,SAUCE-D-MOUTARDE
B6225T0003-S002,SKID DE REFROIDISSEMENT MOUTARDE,1,,B6225T0003-S002,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-MOUTARDE
B6225T0003-S003,BROYAGE MOUTARDE,1,,B6225T0003-S003,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-MOUTARDE
B6225T0003-S004,PREPARATION MOUTARDE,1,,B6225T0003-S004,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-MOUTARDE
B6225T0003-S005,STOCKAGE PRIMAIRE MOUTARDE,1,,B6225T0003-S005,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-MOUTARDE
B6225T0003-S006,TAMISEUR(SDA),1,,B6225T0003-S006,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-MOUTARDE
B6225T0003-S007,GROUPE ACCESSOIRES,1,,B6225T0003-S007,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-MOUTARDE
B6225T0001-S011,GROUPE MOTOPOMPE VINAIGRE,1,,B6225T0001-S011,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-PROCESS
B6225T0001-S012,CUVE  ET INSTRUMENTATION,1,,B6225T0001-S012,2020-02-26,NORMAL,B6225,ELKS_UAP2,UAP2-PR-LV,SAUCE-D-PROCESS
B6220T0001,VMC  A(SDA),1,,B6220T0001,2020-02-26,NORMAL,B6220,ELKS_UAP2,UAP2-PR-1,SAUCE-D-PROCESS
B3529R0523-S001,ECHANGEUR TERLET 1 (SDA),1,,B3529R0523-S001,2020-02-26,ARRET,B3529,ELKS_UAP2,UAP2-PR-1,SAUCE-D-PROCESS
B7258T0007-S005,SYSTÈME DE DISTRIBUTION LINÉAIRE,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B7258,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7258T0007-S006,POSTE DE TRAVAIL ET DE COMMANDE,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B3969,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7258T0007-S007,SYSTÈME D'EJECTION,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B7258,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
B7258T0007-S008,ARMOIRE ELECTRIQUE,2,B7258T0007,B7258T0007,2020-03-24,NORMAL,B3969,ELKS_UAP2,UAP2-CO-LV,SAUCE-D-VERRE
